Id,estado
1,0.000146646
2,0.00023757
3,8.12E-05
4,0.980201304
5,0.003594671
6,0.000418637
7,3.28E-06
8,2.94E-06
9,2.04E-05
10,0.005834783
11,3.33E-06
12,0.305514842
13,0.997254193
14,0.026268007
15,0.990805387
16,0.865218103
17,0.483840883
18,0.923716962
19,0.967432022
20,0.021359762
21,0.955239117
22,0.979070783
23,0.001161651
24,0.016385961
25,0.006098527
26,0.987115383
27,0.993651867
28,0.988517761
29,0.988579273
30,3.83E-05
31,0.000177998
32,0.001712368
33,0.979578316
34,0.98688519
35,0.987501383
36,0.000432915
37,0.000218621
38,0.000140263
39,0.001535038
40,0.988617241
41,0.981090486
42,0.976296842
43,0.009150368
44,0.135919154
45,0.713870227
46,0.981218994
47,0.000509074
48,9.46E-05
49,0.941716194
50,0.96699965
51,0.994610548
52,1.51E-05
53,4.48E-06
54,0.878221631
55,0.978552818
56,0.648978889
57,0.000243351
58,1.13E-05
59,1.69E-05
60,1.46E-05
61,2.27E-05
62,0.9800964
63,0.993893147
64,6.77E-06
65,2.27E-05
66,1.24E-05
67,0.694850683
68,0.953469038
69,0.000163662
70,0.000500724
71,5.13E-05
72,0.83410275
73,0.762718201
74,0.823824763
75,0.001896851
76,0.308974952
77,0.895909369
78,0.968358755
79,0.001645264
80,0.242604181
81,0.971297085
82,0.026265731
83,9.14E-05
84,0.00075365
85,0.961219609
86,0.938609958
87,1.72E-05
88,0.94586134
89,0.870670021
90,6.84E-05
91,8.35E-05
92,7.23E-05
93,5.88E-05
94,0.003282799
95,0.663687646
96,0.977230251
97,0.728244007
98,0.634616554
99,0.589428723
100,0.983214259
101,0.840812325
102,0.542268097
103,0.018508842
104,0.000658637
105,0.892236829
106,0.89314729
107,0.02375547
108,0.968064249
109,0.993546188
110,0.968171179
111,0.007729
112,0.966984034
113,0.693090558
114,0.076004744
115,0.000191169
116,0.033340134
117,0.872392714
118,0.96722424
119,2.04E-05
120,0.012850929
121,0.958158076
122,0.996298969
123,0.015092703
124,0.008919591
125,0.002177851
126,0.237733796
127,0.487332493
128,0.997538924
129,0.949349523
130,0.182053059
131,0.000244489
132,0.963287055
133,0.666130483
134,0.064462312
135,0.055978373
136,0.003978536
137,0.646611571
138,0.971145451
139,0.000258266
140,0.006553145
141,0.077338286
142,0.005574023
143,0.994057655
144,0.978505671
145,0.859133959
146,5.16E-05
147,7.46E-05
148,3.43E-05
149,0.001864603
150,0.049562767
151,0.947935998
152,0.053461827
153,7.46E-05
154,0.074207731
155,0.993429363
156,0.000429539
157,0.001296966
158,0.004012899
159,0.003573399
160,0.993422091
161,0.98972857
162,0.000326266
163,0.000170361
164,0.009052894
165,0.992006004
166,0.977563143
167,0.046435442
168,0.000174399
169,0.01354398
170,0.112838268
171,0.977563679
172,0.991378069
173,0.00360653
174,0.003468546
175,0.981383264
176,0.986426353
177,0.006648289
178,0.981749296
179,0.994394064
180,0.004428329
181,0.004044772
