id,estado
1,0.998629089
2,0.999735282
3,0.999504927
4,0.011186614
5,0.015641246
6,0.000981129
7,0.999985513
8,0.999669116
9,0.999657086
10,0.999504401
11,0.999887738
12,0.007734631
13,1.10E-05
14,0.201377444
15,9.08E-05
16,0.007861231
17,0.992197672
18,0.002759502
19,0.00048396
20,0.191639617
21,0.004695932
22,0.000395543
23,0.999986339
24,0.999864834
25,0.999857797
26,0.00427728
27,0.003811435
28,0.000914157
29,0.003730346
30,0.99992759
31,0.999712498
32,0.996143564
33,0.011690586
34,0.004940347
35,0.005856958
36,0.999950856
37,0.999945119
38,0.999990843
39,0.995336636
40,0.006640502
41,0.023219679
42,0.026187478
43,0.90543685
44,0.499208423
45,0.118764181
46,0.020555745
47,0.99955294
48,0.999997263
49,0.387263788
50,0.023841991
51,0.004960925
52,0.999999059
53,0.999987562
54,0.006323842
55,0.000246086
56,0.268663422
57,0.999997539
58,0.999997771
59,0.999999345
60,0.999999321
61,0.999944125
62,0.000240687
63,0.000438486
64,0.999999877
65,0.999997903
66,0.99999998
67,0.000271586
68,1.87E-05
69,0.999988251
70,0.999998172
71,0.999307167
72,2.20E-05
73,0.047641698
74,0.000959116
75,0.97204401
76,0.702409606
77,1.64E-05
78,0.005553927
79,0.99999915
80,0.805460037
81,0.002441529
82,0.99068343
83,0.99999934
84,0.999999155
85,0.007432804
86,0.001828229
87,0.999999761
88,0.002220371
89,0.000802395
90,0.999999981
91,0.999999964
92,0.99999998
93,0.999999985
94,0.999968293
95,0.000242819
96,0.312003665
97,0.96906772
98,0.968200428
99,0.924722039
100,0.334454574
101,0.004129286
102,0.215858008
103,0.6674954
104,0.931307872
105,0.00382929
106,6.25E-07
107,0.99999988
108,0.092914272
109,7.50E-05
110,0.002450501
111,0.999999909
112,0.007821001
113,0.000543944
114,0.999798932
115,0.999999291
116,0.999255417
117,5.46E-05
118,0.001949296
119,0.999999999
120,0.9995156
121,0.000572112
122,0.00011335
123,0.9999938
124,0.999944033
125,0.999976985
126,0.999923818
127,0.999508516
128,0.00043823
129,0.008277735
130,0.97242826
131,0.999549434
132,0.00075538
133,0.003497894
134,0.997085382
135,0.997619355
136,0.991871312
137,0.012669054
138,0.000718598
139,0.999996106
140,0.999758843
141,0.99986699
142,0.99970755
143,0.009348493
144,0.015056852
145,0.32449661
146,0.981892746
147,0.986064975
148,0.998843996
149,0.999994527
150,0.82425186
151,0.014544111
152,0.000101652
153,0.999230501
154,0.00010852
155,2.86E-05
156,0.999997594
157,0.999293341
158,0.115165931
159,0.999999447
160,3.87E-05
161,5.33E-05
162,0.99999676
163,0.999999948
164,0.999994187
165,2.17E-05
166,0.001742499
167,0.999998743
168,0.999994323
169,0.999980634
170,0.99949138
171,0.001923157
172,1.71E-08
173,0.999516151
174,0.994086466
175,2.98E-08
176,0.001304138
177,0.999595412
178,0.001785385
179,0.000643254
180,0.988196925
181,0.988336485
182,0.998364561
183,0.383456631
184,0.000629292
185,0.001559257
186,0.999988834
187,0.001697871
188,0.00130962
189,0.999384809
190,0.999989639
191,0.001797596
192,0.002231555
193,0.997686685
194,0.006926526
195,0.001998081
196,0.999918179
197,0.988444733
198,0.00630699
199,0.001525938
200,0.999998614
201,0.998434733
202,0.999198584
203,0.001400091
204,0.001597978
205,0.999999429
206,0.999999845
207,0.999999937
208,0.000855742
209,0.040929714
210,0.436847202
211,0.940660022
212,0.043252853
