Id,estado
1,0.000627163
2,0.000279368
3,0.000662455
4,0.994407892
5,0.962590635
6,0.004655353
7,0.000189027
8,0.000189027
9,0.000375333
10,0.000367528
11,0.000216883
12,0.983287334
13,0.992777765
14,0.92078799
15,0.987446427
16,0.961643338
17,0.049936518
18,0.957682908
19,0.976063728
20,0.146119431
21,0.711807251
22,0.805861354
23,0.003280077
24,0.001453227
25,0.001011818
26,0.914997339
27,0.922182262
28,0.960946798
29,0.992780149
30,0.000497476
31,0.000497663
32,0.000548075
33,0.992779791
34,0.992780149
35,0.992780149
36,0.000497667
37,0.00049749
38,0.001168339
39,0.018234238
40,0.992780149
41,0.992609084
42,0.992562592
43,0.001890319
44,0.370948315
45,0.611588418
46,0.992768526
47,0.000501931
48,0.000345234
49,0.953884602
50,0.992544293
51,0.987038374
52,0.000188956
53,0.000206338
54,0.980200529
55,0.991593719
56,0.81186986
57,0.000290226
58,0.000286334
59,0.000189025
60,0.000188956
61,0.000188956
62,0.981620848
63,0.982740402
64,0.000188956
65,0.000188956
66,0.000188963
67,0.981235385
68,0.979658127
69,0.000367433
70,0.000367716
71,0.000189034
72,0.987294495
73,0.317730963
74,0.11797905
75,0.000211488
76,0.025273522
77,0.987228513
78,0.98360461
79,0.000367288
80,0.880107582
81,0.9915452
82,0.002016436
83,0.000272431
84,0.000429027
85,0.983563662
86,0.983603477
87,0.000275342
88,0.983333766
89,0.962672949
90,0.00032523
91,0.00032681
92,0.000329755
93,0.000214674
94,0.001909104
95,0.962672055
96,0.954219341
97,0.000966447
98,0.002077394
99,0.037209008
100,0.962685645
101,0.980375469
102,0.846807241
103,0.001154075
104,0.010365691
105,0.967275441
106,0.981235266
107,0.000779548
108,0.891073048
109,0.993504226
110,0.859975815
111,0.000188956
112,0.858971179
113,0.974274755
114,0.007393846
115,0.000189872
116,0.000410078
117,0.700644314
118,0.980820537
119,0.00027243
120,0.004182095
121,0.984819651
122,0.992780149
123,0.001344561
124,0.757414818
125,0.001179464
126,0.028266119
127,0.96339947
128,0.992780149
129,0.992776036
130,0.003598535
131,0.000500468
132,0.992779315
133,0.96253103
134,0.000546097
135,0.000570319
136,0.002646463
137,0.819355726
138,0.976354361
139,0.000243295
140,0.000979336
141,0.000979332
142,0.000243304
143,0.976293564
144,0.95757544
145,0.772340059
146,0.001578702
147,0.001056818
148,0.001659532
149,0.000290377
150,0.00172795
151,0.989445031
152,0.95970732
153,0.000188978
154,0.979384542
155,0.994223416
156,0.000189373
157,0.000697073
158,0.88756305
159,0.036306269
160,0.992940307
161,0.987435937
162,0.000367715
163,0.000367716
164,0.002870999
165,0.989976346
166,0.081485882
