Id,estado
1,0.002652072
2,0.004411347
3,0.01600627
4,0.988923371
5,0.531475425
6,0.020009907
7,0.060518753
8,0.004168061
9,0.001228421
10,0.010958719
11,0.003025464
12,0.961316109
13,0.985857964
14,0.152317166
15,0.953538477
16,0.796011925
17,0.585109472
18,0.806772888
19,0.982478976
20,0.009124163
21,0.92136091
22,0.990097165
23,0.003220552
24,0.000762486
25,0.022850083
26,0.935506046
27,0.978517234
28,0.921165884
29,0.983834624
30,0.006153878
31,0.048659716
32,0.003397844
33,0.968545794
34,0.975910902
35,0.986463666
36,0.005388197
37,0.016217593
38,0.003319055
39,0.071880922
40,0.988512516
41,0.650249243
42,0.839509487
43,0.05007717
44,0.317701638
45,0.64695394
46,0.835265636
47,0.001976792
48,0.001767455
49,0.567452669
50,0.599713683
51,0.994449139
52,0.005279786
53,0.000793004
54,0.999747932
55,0.99893719
56,0.820024371
57,0.04763148
58,6.90E-05
59,7.44E-05
60,0.000120175
61,8.92E-05
62,0.999362886
63,0.995584667
64,0.000769298
65,0.000551456
66,0.000307599
67,0.993342578
68,0.998978972
69,0.022100786
70,0.036705419
71,0.165357694
72,0.999958515
73,0.994139791
74,0.234549642
75,0.080629736
76,0.978318214
77,0.999955416
78,0.209045544
79,0.00088655
80,0.088506475
81,0.499556392
82,0.002990553
83,0.000470241
84,0.000537476
85,0.320524991
86,0.513700366
87,0.000119738
88,0.509200156
89,0.807094038
90,0.000428008
91,0.000261758
92,0.000273677
93,0.000216688
94,0.180580482
95,0.818125665
96,0.390217364
97,0.12068513
98,0.108117312
99,0.211149111
100,0.554027617
101,0.986412168
102,0.945419729
103,0.071589708
104,0.297307283
105,0.983641505
106,0.999697089
107,0.203011706
108,0.985600471
109,0.999919534
110,0.999627471
111,0.010694484
112,0.99765873
113,0.974870205
114,0.279635221
115,0.000689398
116,0.040547688
117,0.990582585
118,0.592988372
119,0.000587661
120,0.203665718
121,0.449754328
122,0.997239709
123,0.035294112
124,0.056452546
125,0.013011491
126,0.019543594
127,0.477413297
128,0.997708559
129,0.776973009
130,0.163269699
131,0.021382708
132,0.452886879
133,0.546186209
134,0.102837056
135,0.049717043
136,0.0396409
137,0.525101423
138,0.984186947
139,0.003204077
140,0.001299829
141,0.000679486
142,0.000927288
143,0.940382004
144,0.983079314
145,0.352280647
146,0.013257141
147,0.004681229
148,0.002637099
149,0.008856107
150,0.04096349
151,0.799654901
152,0.824155092
153,0.000405895
154,0.91749239
155,0.996525943
156,0.00023924
157,0.001654246
158,0.062350482
159,0.003421761
160,0.985070109
161,0.951964915
162,0.000380614
163,1.76E-05
164,0.000181182
165,0.997889459
166,0.913499475
167,0.001241863
168,0.001420722
169,0.00141196
170,0.001083328
171,0.810095191
172,0.981131911
173,0.036985222
174,0.09617503
175,0.980546892
176,0.480910242
177,0.004422304
178,0.520475805
179,0.917223811
180,0.025131151
181,0.009602666
182,0.003597675
183,0.173098668
184,0.958412051
185,0.877298057
186,0.000716341
187,0.874858797
188,0.955638945
189,0.008428677
190,0.07158225
191,0.923162341
192,0.985385537
193,0.000122327
194,0.90598017
195,0.988888443
196,0.000119476
197,0.001986904
198,0.939114332
199,0.587238967
200,0.000843236
201,0.001850735
202,0.006994963
203,0.716192067
204,0.672841191
205,0.00021452
206,0.000498205
207,0.000530319
208,0.883500278
209,0.875209212
