Id,estado
1,0.000382136
2,8.79E-05
3,0.000408808
4,0.996980608
5,0.460314125
6,0.004694514
7,0.000172669
8,0.000786698
9,8.11E-05
10,0.002098827
11,0.000415447
12,0.668109536
13,0.994237781
14,0.855901361
15,0.994963884
16,0.973673403
17,0.027184492
18,0.978420675
19,0.952848136
20,0.016928487
21,0.80470401
22,0.966085553
23,0.000958948
24,8.65E-05
25,0.000859456
26,0.865763187
27,0.877088189
28,0.860973001
29,0.998083472
30,0.00043505
31,0.000496643
32,0.000183812
33,0.983784437
34,0.995390892
35,0.999402046
36,3.64E-05
37,3.65E-05
38,0.000224323
39,0.009573626
40,0.998885691
41,0.986455798
42,0.948846102
43,0.00151388
44,0.429326683
45,0.344915241
46,0.937604189
47,5.78E-05
48,8.57E-05
49,0.408320367
50,0.71073091
51,0.981117427
52,2.46E-05
53,7.43E-05
54,0.940910041
55,0.998939216
56,0.122998789
57,4.09E-05
58,2.64E-05
59,2.31E-05
60,3.20E-05
61,2.90E-05
62,0.997433007
63,0.999571621
64,0.000157341
65,8.40E-05
66,2.76E-05
67,0.996019185
68,0.994634151
69,0.000203836
70,5.44E-05
71,4.55E-05
72,0.995475233
73,0.973017871
74,0.193022236
75,0.000590728
76,0.17115511
77,0.995473444
78,0.930362403
79,3.53E-05
80,0.001922533
81,0.855653584
82,6.48E-05
83,8.74E-05
84,8.10E-05
85,0.845614016
86,0.400808781
87,3.94E-05
88,0.425764024
89,0.960842192
90,1.84E-05
91,2.28E-05
92,1.83E-05
93,1.84E-05
94,0.001168239
95,0.944029033
96,0.970633507
97,0.010768902
98,0.014428793
99,0.343052596
100,0.919531286
101,0.977713048
102,0.74542284
103,0.104724675
104,0.181143835
105,0.962028325
106,0.996970296
107,0.002757373
108,0.737779677
109,0.999273598
110,0.895937979
111,0.00013996
112,0.498817384
113,0.979417503
114,0.016373608
115,2.69E-05
116,0.000822183
117,0.718336225
118,0.494066685
119,5.21E-05
120,0.000167263
121,0.733086646
122,0.994956076
123,0.000412468
124,0.001093897
125,0.000822218
126,0.001307475
127,0.027831113
128,0.995132625
129,0.630954206
130,0.004808886
131,0.000113941
132,0.340302169
133,0.991731822
134,0.014583483
135,0.014661795
136,0.003771188
137,0.702456236
138,0.938137531
139,1.74E-05
140,0.000106087
141,0.00013365
142,0.000208892
143,0.741428971
144,0.987212241
145,0.912528098
146,0.003799183
147,0.000645755
148,0.000219357
149,6.18E-05
150,0.005668269
151,0.981348038
152,0.321798205
153,5.60E-05
154,0.204631984
155,0.999041736
156,8.67E-05
157,0.000638358
158,0.075104855
159,0.005258454
160,0.999498129
161,0.997005165
162,0.000185086
163,4.66E-05
164,0.003924175
165,0.999396324
166,0.98851043
167,0.000611052
168,0.000761482
169,0.000663135
170,0.000150787
171,0.796976328
172,0.940594554
173,0.00486151
174,0.000321165
175,0.925560772
176,0.999327898
177,0.066978753
178,0.999370992
179,0.999295235
180,0.001170832
181,0.003046489
182,0.042813964
183,0.073099561
184,0.999345243
185,0.998780668
186,6.14E-05
187,0.998760939
188,0.999032021
189,0.000469932
190,0.000289697
191,0.999031782
192,0.988163054
193,0.000165357
194,0.107977435
195,0.95689702
196,8.93E-05
197,0.000282744
198,0.272230476
199,0.997320473
200,6.33E-05
201,7.49E-05
202,0.009523853
203,0.998191297
204,0.998005092
205,6.55E-05
206,3.69E-05
207,4.43E-05
208,0.982353926
209,0.974057555
210,0.052202251
211,0.00098427
212,0.938717544
213,0.890267313
214,0.162599638
215,0.434698045
216,0.142770201
217,0.000124478
218,0.000152696
219,0.806844234
220,0.969951689
221,2.79E-05
222,7.45E-05
223,2.42E-05
224,2.85E-05
225,2.77E-05
226,2.85E-05
227,2.30E-05
228,0.990287781
229,0.997402191
230,0.000233857
231,0.067238145
232,0.99594903
233,0.978636265
234,0.000216621
235,1.34E-05
236,2.61E-05
237,0.986551762
238,0.876917422
239,1.72E-05
240,0.000113187
241,0.263747633
242,0.957985878
243,4.32E-05
244,0.164687723
245,0.989803195
246,4.77E-05
247,7.37E-05
248,4.21E-05
249,0.538414896
250,0.991678119
251,0.000382294
252,0.000300922
253,0.000284128
254,0.000187559
255,0.990856767
256,0.991725683
257,0.053951189
258,0.031906344
259,0.000588214
260,4.94E-05
