id,estado
1,0.010491642
2,0.02560722
3,0.09058912
4,0.967168
5,0.693538363
6,0.602771987
7,0.00372267
8,0.004539121
9,0.00101796
10,0.004299454
11,0.001198609
12,0.682685825
13,0.998234251
14,0.363280367
15,0.996165832
16,0.803360856
17,0.085885433
18,0.94150099
19,0.982297906
20,0.04694213
21,0.849305294
22,0.984453762
23,0.013615599
24,0.007815937
25,0.019541352
26,0.91038393
27,0.928025693
28,0.957022891
29,0.987926888
30,0.027275413
31,0.056039248
32,0.093477876
33,0.952729867
34,0.983520071
35,0.984519704
36,0.029504345
37,0.029959458
38,0.034096951
39,0.442146894
40,0.985542714
41,0.75716395
42,0.658723268
43,0.206090835
44,0.362425639
45,0.416367584
46,0.746984242
47,0.044224809
48,0.00104849
49,0.412492841
50,0.758850916
51,0.798088415
52,0.000893308
53,0.0007528
54,0.780955119
55,0.98513287
56,0.196601549
57,1.07E-05
58,1.88E-05
59,1.37E-05
60,1.30E-05
61,0.000109374
62,0.988248966
63,0.990167628
64,3.66E-05
65,3.63E-05
66,5.17E-05
67,0.988035083
68,0.99595757
69,1.49E-06
70,1.50E-06
71,0.010478435
72,0.997930424
73,0.511273569
74,0.034562208
75,0.036760768
76,0.004195261
77,0.995964435
78,0.965714097
79,0.018962561
80,0.095003995
81,0.966447641
82,0.192415958
83,3.98E-05
84,0.000990347
85,0.969002303
86,0.9739708
87,0.003831519
88,0.973923717
89,0.955436969
90,0.000120565
91,0.000142896
92,0.000141132
93,0.000105003
94,0.001009374
95,0.93183932
96,0.554377813
97,0.16244075
98,0.158692248
99,0.244530572
100,0.505900079
101,0.619917567
102,0.152367724
103,0.090460013
104,0.009516438
105,0.582626172
106,0.998703374
107,0.000184071
108,0.135429716
109,0.921040701
110,0.958398012
111,0.001142135
112,0.891462255
113,0.98739077
114,0.009222352
115,0.001185416
116,0.013165719
117,0.949734466
118,0.989665242
119,3.14E-06
120,0.013724642
121,0.989977438
122,0.999458008
123,0.014935826
124,0.012510807
125,0.01955808
126,0.068520986
127,0.166631803
128,0.9993293
129,0.968612854
130,0.220532316
131,0.03375916
132,0.967850633
133,0.833938006
134,0.032895038
135,0.027952623
136,0.030005783
137,0.749065007
138,0.916634401
139,4.34E-05
140,0.002467964
141,0.002230025
142,0.002248927
143,0.718010818
144,0.738622899
145,0.160599329
146,0.075996184
147,0.07534551
148,0.025157558
149,0.006630455
150,0.182602814
151,0.738404635
152,0.417775099
153,9.85E-06
154,0.467294736
155,0.988968888
156,1.91E-05
157,0.001335541
158,0.268532509
159,2.19E-05
160,0.990556241
161,0.991927505
162,8.51E-05
163,0.00010339
164,0.008871455
165,0.994101264
166,0.844841169
167,0.002531467
168,0.000429885
169,3.11E-06
170,0.007399078
171,0.797466573
172,0.984315059
173,0.000287138
174,0.209780148
175,0.983206485
176,0.912796896
177,0.128428644
178,0.916523651
179,0.982108025
180,0.131626215
181,0.078517888
182,0.007348123
183,0.575104967
184,0.986294387
185,0.972225069
186,0.000586387
187,0.971837287
188,0.899484923
189,0.007047102
190,0.000904212
191,0.869068722
192,0.817900641
193,0.010432523
194,0.535298037
195,0.814442038
196,0.004708287
197,0.03404739
198,0.636827429
199,0.958791322
200,0.003436393
201,0.048826195
202,0.110507646
203,0.981743508
204,0.953970814
205,0.002704806
206,0.003245641
207,0.000209868
208,0.955531235
209,0.684179822
210,0.451870302
211,0.219638014
212,0.64738365
213,0.781439978
214,0.08303579
215,0.08131973
216,0.063550943
217,0.005656867
218,0.006066983
219,0.71227517
220,0.991539949
221,0.005509371
222,0.006924176
223,0.005756338
224,0.005810461
225,0.005378792
226,0.005576148
227,0.004179312
228,0.989699902
229,0.972524115
230,0.005142492
231,0.011266245
232,0.949235241
233,0.958357412
234,0.001950833
235,0.000679889
236,0.000343594
237,0.875987056
238,0.844322126
239,5.41E-06
240,0.002122453
241,0.620003
242,0.847809931
243,0.006468587
244,0.626468275
245,0.810445189
246,0.002360201
247,0.014372662
248,6.47E-05
249,0.579751356
250,0.696953271
251,0.16033493
252,0.143944844
253,0.09756563
254,0.295580051
255,0.653324178
256,0.947293116
257,0.122592245
258,0.129520251
259,0.0073903
260,0.000227745
261,0.024192716
262,0.958544087
263,0.858374987
264,0.002627387
265,0.000826587
266,0.003313721
267,0.862934889
268,0.88540703
269,0.004551428
270,0.00261897
271,0.001463478
272,0.917640029
273,0.991531848
274,0.062546454
275,0.001392378
276,1.65E-05
277,0.152181146
278,0.993136068
279,0.991698868
280,0.000201107
281,0.991369
282,0.994678767
283,0.137598225
284,0.993561434
285,0.944358418
