Id,estado
1,0.000364481
2,8.84E-05
3,8.22E-05
4,0.997853041
5,0.679686069
6,0.008578025
7,4.72E-05
8,0.000184289
9,4.34E-05
10,6.76E-05
11,7.72E-05
12,0.979995668
13,0.99961853
14,0.093560383
15,0.999505639
16,0.904401422
17,0.001552332
18,0.966335654
19,0.99914968
20,0.006653039
21,0.150171921
22,0.997808874
23,0.000348266
24,0.009150731
25,0.000405333
26,0.293241143
27,0.073162779
28,0.936321974
29,0.998709083
30,0.000202211
31,0.000577778
32,0.002404926
33,0.986981928
34,0.998831689
35,0.999315381
36,0.000553171
37,0.000478445
38,0.000255155
39,0.104520582
40,0.999186695
41,0.982155085
42,0.973448098
43,0.002798554
44,0.244602516
45,0.950902939
46,0.984018385
47,0.00015944
48,0.000113072
49,0.282341182
50,0.99471432
51,0.997880578
52,3.43E-05
53,8.27E-05
54,0.993085742
55,0.880282879
56,0.017746795
57,2.44E-05
58,7.79E-05
59,2.28E-05
60,2.10E-05
61,5.31E-05
62,0.90156734
63,0.976612389
64,8.02E-05
65,4.22E-05
66,5.38E-05
67,0.925862908
68,0.998782575
69,0.000138434
70,0.000469947
71,0.000244467
72,0.999617815
73,0.993735373
74,0.025438925
75,0.001461804
76,0.159557402
77,0.999826491
78,0.955193639
79,0.000135277
80,0.005956507
81,0.955831528
82,0.000386681
83,0.000256406
84,7.01E-05
85,0.982950747
86,0.833825052
87,0.000117765
88,0.980189502
89,0.965274632
90,2.69E-05
91,4.78E-05
92,2.65E-05
93,2.63E-05
94,9.46E-05
95,0.899847806
96,0.993840814
97,0.6047979
98,0.496204257
99,0.342780858
100,0.988672316
101,0.991964936
102,0.951614976
103,0.827780366
104,0.850524783
105,0.974396884
106,0.999596775
107,0.000467841
108,0.21386002
109,0.999158263
110,0.675228477
111,0.000984538
112,0.439539105
113,0.999678016
114,6.45E-05
115,0.000265733
116,0.000234226
117,0.309211552
118,0.979523063
119,0.000162517
120,0.001204017
121,0.994257033
122,0.983162284
123,0.00031623
124,0.000840752
125,0.000831511
126,0.000922005
127,0.016952245
128,0.988183856
129,0.860748231
130,0.001172494
131,0.000588237
132,0.978912175
133,0.971971869
134,0.002434575
135,0.005127955
136,0.000788379
137,0.779643059
138,0.997938693
139,0.000146714
140,0.000238556
141,0.000232399
142,0.000218952
143,0.997110486
144,0.995925069
145,0.615110099
146,0.002324655
147,0.001451825
148,0.000529599
149,0.000127755
150,0.183187455
151,0.991167903
152,0.904830337
153,0.000146555
154,0.962502539
155,0.997924566
156,5.54E-05
157,0.000338372
158,0.056955356
159,0.000831714
160,0.992915392
161,0.999286354
162,5.87E-05
163,1.71E-05
164,4.61E-05
165,0.998954773
166,0.866770625
167,0.000151977
168,8.91E-05
169,0.000217199
170,0.000109889
171,0.870405793
172,0.997966409
173,0.000102794
174,0.000603279
175,0.998805761
176,0.998604476
177,0.005000842
178,0.983611166
179,0.998866796
180,0.125321731
181,0.340530396
182,0.009678261
183,0.060149424
184,0.999086857
185,0.997893393
186,0.000502145
187,0.997045815
188,0.992822468
189,0.000426975
190,0.000390948
191,0.984503627
192,0.993779361
193,0.000267527
194,0.979449868
195,0.996446073
196,9.52E-05
197,0.000835092
198,0.980646133
199,0.998445809
200,0.000118102
201,0.000194744
202,0.00030591
203,0.993195057
204,0.998133123
205,0.000109467
206,7.42E-05
207,8.08E-05
208,0.987999976
209,0.969842017
210,0.757011712
211,0.008567083
212,0.988766491
213,0.987238705
214,0.291201532
215,0.72919929
216,0.731951892
217,8.30E-05
218,0.000238853
219,0.975115538
220,0.997398257
221,0.000190254
222,0.000324021
223,0.000148337
224,0.000142647
225,0.000132054
226,0.000142148
227,0.000124048
228,0.996811569
229,0.984270513
230,0.000146805
231,0.000559916
232,0.984347224
233,0.992905378
234,0.000218572
235,3.73E-05
236,3.67E-05
237,0.924580932
238,0.996759236
239,3.15E-05
240,0.000259827
241,0.97090137
242,0.997288108
243,0.00028794
244,0.947203755
245,0.998416066
246,0.000107513
247,0.000205863
248,0.000216069
249,0.971070051
250,0.99338758
251,0.001077299
252,0.001446811
253,0.000404751
254,0.001651194
255,0.99418205
256,0.997895718
257,0.009090864
258,0.003510965
259,0.000101853
260,0.000127648
261,0.00108983
262,0.998814225
263,0.961588323
264,8.63E-05
265,5.39E-05
266,0.000714451
267,0.993192136
268,0.999118745
269,3.27E-05
270,3.05E-05
271,2.56E-05
272,0.997010708
273,0.998858213
274,0.913022995
275,0.812760234
276,0.00016791
277,0.000296853
278,0.997815609
279,0.997722328
280,0.000461518
281,0.996897459
282,0.997566104
283,0.000325788
284,0.997902989
285,0.991970241
286,0.000395255
287,0.00052623
288,0.000210175
289,0.991424799
290,0.997280717
291,0.792473495
292,0.997312546
293,9.07E-05
294,0.000169065
295,0.000263097
296,3.28E-05
297,0.000224735
298,0.938493729
299,0.971973896
300,0.001384432
301,0.948900223
302,0.971802294
303,0.972295165
304,0.003180379
305,0.001336256
306,0.002660471
307,0.002742632
308,0.001861586
309,0.928287864
310,0.95053035
311,0.017572766
312,0.015183087
313,0.000767238
314,0.001544131
315,0.334474832
316,0.033507086
317,0.99069196
318,0.98275882
319,0.669989169
320,0.000565568
321,0.000195791
322,0.985908568
323,0.992479682
324,0.000129366
325,0.969994783
