Id,estado
1,0.000134607
2,1.26E-05
3,2.17E-05
4,0.997352242
5,0.479407102
6,0.00911036
7,7.05E-06
8,2.35E-05
9,3.07E-05
10,3.57E-05
11,0.0001014
12,0.948740602
13,0.995887816
14,0.512124479
15,0.996037602
16,0.973740757
17,0.007722691
18,0.99580425
19,0.99952817
20,0.134625778
21,0.875101268
22,0.999481261
23,0.0004737
24,0.000193078
25,0.000438811
26,0.96160835
27,0.645398974
28,0.979423761
29,0.996415854
30,7.05E-05
31,4.86E-05
32,0.001618294
33,0.981371999
34,0.995988905
35,0.997848511
36,4.92E-05
37,5.78E-05
38,1.92E-05
39,0.004644594
40,0.995872319
41,0.991796613
42,0.983154118
43,0.010597344
44,0.085763566
45,0.980975151
46,0.984616995
47,0.000106608
48,0.000368828
49,0.93794471
50,0.966960788
51,0.990328372
52,3.92E-06
53,4.46E-06
54,0.991571307
55,0.766501248
56,0.004303924
57,0.000346507
58,8.04E-06
59,7.08E-06
60,8.10E-06
61,1.16E-05
62,0.933737993
63,0.468950242
64,5.99E-06
65,7.08E-06
66,1.07E-05
67,0.917989075
68,0.999790728
69,7.31E-05
70,6.47E-05
71,2.10E-05
72,0.998520672
73,0.953168809
74,0.91765064
75,2.45E-05
76,0.087842636
77,0.998566926
78,0.694003761
79,2.65E-05
80,0.449288696
81,0.683154821
82,0.001799393
83,9.16E-06
84,1.28E-05
85,0.732048929
86,0.736115932
87,4.57E-06
88,0.892897844
89,0.955652118
90,3.47E-05
91,3.86E-05
92,3.91E-05
93,2.72E-05
94,0.002076467
95,0.390593678
96,0.992980182
97,0.710196137
98,0.669189453
99,0.139563069
100,0.997282743
101,0.53294152
102,0.182999209
103,0.00086503
104,0.000225489
105,0.605448782
106,0.999695778
107,0.000519419
108,0.801151574
109,0.998205185
110,0.999678135
111,0.003176466
112,0.999071002
113,0.999715507
114,0.016950481
115,0.000157335
116,0.003891444
117,0.979319751
118,0.996866405
119,9.80E-06
120,0.000522469
121,0.97200799
122,0.998993099
123,0.003393431
124,0.017402045
125,0.001174186
126,0.007766997
127,0.592015207
128,0.999645591
129,0.999332368
130,0.214507923
131,0.00125037
132,0.99525553
133,0.900792241
134,0.002773064
135,0.002114306
136,0.002102593
137,0.168650389
138,0.999706924
139,1.71E-05
140,8.06E-05
141,4.93E-05
142,7.32E-05
143,0.973235726
144,0.992430151
145,0.146473676
146,0.001743529
147,0.001044473
148,7.88E-05
149,0.000312397
150,0.04368436
151,0.998460174
152,0.72847569
153,7.84E-06
154,0.627481222
155,0.999454319
156,7.09E-05
157,0.00017399
158,0.486323744
159,0.001174782
160,0.999502182
161,0.99950254
162,2.79E-05
163,9.66E-06
164,5.47E-05
165,0.999122202
166,0.989283562
167,0.000120899
168,4.92E-05
169,4.88E-05
170,0.000130846
171,0.955099702
172,0.995275259
173,0.001470713
174,0.000253165
175,0.995997906
176,0.992836177
177,0.000284783
178,0.971006453
179,0.999196708
180,0.001715458
181,0.003976944
182,0.007784037
183,0.857849002
184,0.999681115
185,0.997517347
186,2.81E-05
187,0.996863008
188,0.996363342
189,0.001093963
190,0.000172764
191,0.978497565
192,0.999207318
193,8.25E-05
194,0.893290102
195,0.999396801
196,3.91E-05
197,0.000403413
198,0.907970726
199,0.996792972
200,9.83E-06
201,0.000290764
202,0.000169799
203,0.995354056
204,0.998114467
205,1.00E-05
206,1.33E-05
207,6.03E-06
208,0.986210406
209,0.95816201
210,0.56778872
211,0.000737754
212,0.979664803
213,0.928650558
214,0.003671569
215,0.002328413
216,0.002016286
217,7.92E-06
218,1.01E-05
219,0.961970747
220,0.990041971
221,1.09E-05
222,7.00E-05
223,7.24E-06
224,6.91E-06
225,7.13E-06
226,6.66E-06
227,3.93E-06
228,0.985245168
229,0.990082681
230,3.21E-05
231,0.001461403
232,0.975172818
233,0.994329035
234,7.17E-05
235,3.04E-05
236,5.17E-05
237,0.966888964
238,0.999862194
239,1.02E-05
240,1.80E-05
241,0.966411769
242,0.999675035
243,1.15E-05
244,0.983276963
245,0.999516964
246,1.07E-05
247,4.26E-05
248,1.86E-06
249,0.98764658
250,0.806931257
251,0.017416051
252,0.020780271
253,0.01025662
254,0.003358657
255,0.822549582
256,0.999292016
257,0.408266187
258,0.214487851
259,2.03E-05
260,4.71E-06
261,0.000506923
262,0.999338329
263,0.911366761
264,1.07E-05
265,1.08E-05
266,3.88E-05
267,0.954212606
268,0.982155204
269,9.42E-05
270,1.19E-05
271,2.18E-05
272,0.9862867
273,0.998634756
274,0.603105843
275,0.997347832
276,0.000668352
277,0.008321706
278,0.999695778
279,0.997334361
280,8.73E-05
281,0.997013927
282,0.99849987
283,3.08E-05
284,0.996107757
285,0.990249813
286,0.000225237
287,0.000121276
288,0.00012002
289,0.983026087
290,0.998863697
291,0.924158931
292,0.998926938
293,1.97E-05
294,4.32E-05
295,3.66E-05
296,7.88E-06
297,0.00113727
298,0.913585842
299,0.37672466
300,0.002123966
301,0.224160954
302,0.711297452
303,0.994576931
304,0.030633528
305,0.000150227
306,0.000115451
307,6.42E-05
308,0.001132756
309,0.988743067
310,0.864721358
311,0.159053743
312,0.016258758
313,0.067499295
314,0.147331551
315,0.293592244
316,0.315666556
317,0.672037959
318,0.857675791
319,0.275792778
320,0.000352005
321,5.35E-05
